,Country,Date,Confirmed,Active,Deaths,Recovered
2533,Tunisia,3/19/20,39,38,1,0
2534,Tunisia,3/4/20,1,1,0,0
2535,Tunisia,3/5/20,1,1,0,0
2536,Tunisia,3/6/20,1,1,0,0
2537,Tunisia,3/7/20,1,1,0,0
2538,Tunisia,3/8/20,2,2,0,0
2539,Tunisia,3/9/20,2,2,0,0
2540,Turkey,3/11/20,1,1,0,0
2541,Turkey,3/12/20,1,1,0,0
2542,Turkey,3/13/20,5,5,0,0
2543,Turkey,3/14/20,5,5,0,0
2544,Turkey,3/15/20,6,6,0,0
2545,Turkey,3/16/20,18,18,0,0
2546,Turkey,3/17/20,47,46,1,0
2547,Turkey,3/18/20,98,97,1,0
2548,Turkey,3/19/20,192,189,3,0
2549,Ukraine,3/10/20,1,1,0,0
2550,Ukraine,3/11/20,1,1,0,0
2551,Ukraine,3/12/20,1,1,0,0
2552,Ukraine,3/13/20,3,2,1,0
2553,Ukraine,3/14/20,3,2,1,0
2554,Ukraine,3/15/20,3,2,1,0
2555,Ukraine,3/16/20,7,6,1,0
2556,Ukraine,3/17/20,14,12,2,0
2557,Ukraine,3/18/20,14,12,2,0
2558,Ukraine,3/19/20,16,14,2,0
2559,Ukraine,3/3/20,1,1,0,0
2560,Ukraine,3/4/20,1,1,0,0
2561,Ukraine,3/5/20,1,1,0,0
2562,Ukraine,3/6/20,1,1,0,0
2563,Ukraine,3/7/20,1,1,0,0
2564,Ukraine,3/8/20,1,1,0,0
2565,Ukraine,3/9/20,1,1,0,0
2566,United Arab Emirates,1/29/20,4,4,0,0
2567,United Arab Emirates,1/30/20,4,4,0,0
2568,United Arab Emirates,1/31/20,4,4,0,0
2569,United Arab Emirates,2/1/20,4,4,0,0
2570,United Arab Emirates,2/10/20,8,8,0,0
2571,United Arab Emirates,2/11/20,8,8,0,0
2572,United Arab Emirates,2/12/20,8,7,0,1
2573,United Arab Emirates,2/13/20,8,7,0,1
2574,United Arab Emirates,2/14/20,8,7,0,1
2575,United Arab Emirates,2/15/20,8,5,0,3
2576,United Arab Emirates,2/16/20,9,5,0,4
2577,United Arab Emirates,2/17/20,9,5,0,4
2578,United Arab Emirates,2/18/20,9,5,0,4
2579,United Arab Emirates,2/19/20,9,5,0,4
2580,United Arab Emirates,2/2/20,5,5,0,0
2581,United Arab Emirates,2/20/20,9,5,0,4
2582,United Arab Emirates,2/21/20,9,5,0,4
2583,United Arab Emirates,2/22/20,13,9,0,4
2584,United Arab Emirates,2/23/20,13,9,0,4
2585,United Arab Emirates,2/24/20,13,9,0,4
2586,United Arab Emirates,2/25/20,13,9,0,4
2587,United Arab Emirates,2/26/20,13,9,0,4
2588,United Arab Emirates,2/27/20,13,9,0,4
2589,United Arab Emirates,2/28/20,19,14,0,5
2590,United Arab Emirates,2/29/20,21,16,0,5
2591,United Arab Emirates,2/3/20,5,5,0,0
2592,United Arab Emirates,2/4/20,5,5,0,0
2593,United Arab Emirates,2/5/20,5,5,0,0
2594,United Arab Emirates,2/6/20,5,5,0,0
2595,United Arab Emirates,2/7/20,5,5,0,0
2596,United Arab Emirates,2/8/20,7,7,0,0
2597,United Arab Emirates,2/9/20,7,7,0,0
2598,United Arab Emirates,3/1/20,21,16,0,5
2599,United Arab Emirates,3/10/20,74,62,0,12
2600,United Arab Emirates,3/11/20,74,57,0,17
2601,United Arab Emirates,3/12/20,85,68,0,17
2602,United Arab Emirates,3/13/20,85,68,0,17
2603,United Arab Emirates,3/14/20,85,68,0,17
2604,United Arab Emirates,3/15/20,98,75,0,23
2605,United Arab Emirates,3/16/20,98,75,0,23
2606,United Arab Emirates,3/17/20,98,75,0,23
2607,United Arab Emirates,3/18/20,113,87,0,26
2608,United Arab Emirates,3/19/20,140,109,0,31
2609,United Arab Emirates,3/2/20,21,16,0,5
2610,United Arab Emirates,3/3/20,27,22,0,5
2611,United Arab Emirates,3/4/20,27,22,0,5
2612,United Arab Emirates,3/5/20,29,24,0,5
2613,United Arab Emirates,3/6/20,29,24,0,5
2614,United Arab Emirates,3/7/20,45,38,0,7
2615,United Arab Emirates,3/8/20,45,38,0,7
2616,United Arab Emirates,3/9/20,45,38,0,7
2617,United Kingdom,1/31/20,2,2,0,0
2618,United Kingdom,2/1/20,2,2,0,0
2619,United Kingdom,2/10/20,8,8,0,0
2620,United Kingdom,2/11/20,8,8,0,0
2621,United Kingdom,2/12/20,9,8,0,1
2622,United Kingdom,2/13/20,9,8,0,1
2623,United Kingdom,2/14/20,9,8,0,1
2624,United Kingdom,2/15/20,9,8,0,1
2625,United Kingdom,2/16/20,9,1,0,8
2626,United Kingdom,2/17/20,9,1,0,8
2627,United Kingdom,2/18/20,9,1,0,8
2628,United Kingdom,2/19/20,9,1,0,8
2629,United Kingdom,2/2/20,2,2,0,0
2630,United Kingdom,2/20/20,9,1,0,8
2631,United Kingdom,2/21/20,9,1,0,8
2632,United Kingdom,2/22/20,9,1,0,8
2633,United Kingdom,2/23/20,9,1,0,8
2634,United Kingdom,2/24/20,13,5,0,8
2635,United Kingdom,2/25/20,13,5,0,8
2636,United Kingdom,2/26/20,13,5,0,8
2637,United Kingdom,2/27/20,15,7,0,8
2638,United Kingdom,2/28/20,20,12,0,8
2639,United Kingdom,2/29/20,23,15,0,8
2640,United Kingdom,2/3/20,2,2,0,0
2641,United Kingdom,2/4/20,2,2,0,0
2642,United Kingdom,2/5/20,2,2,0,0
2643,United Kingdom,2/6/20,2,2,0,0
2644,United Kingdom,2/7/20,3,3,0,0
2645,United Kingdom,2/8/20,3,3,0,0
2646,United Kingdom,2/9/20,3,3,0,0
2647,United Kingdom,3/1/20,36,28,0,8
2648,United Kingdom,3/10/20,382,358,6,18
2649,United Kingdom,3/11/20,456,430,8,18
2650,United Kingdom,3/12/20,456,430,8,18
2651,United Kingdom,3/13/20,798,772,8,18
2652,United Kingdom,3/14/20,1140,1101,21,18
2653,United Kingdom,3/15/20,1140,1101,21,18
2654,United Kingdom,3/16/20,1543,1468,55,20
2655,United Kingdom,3/17/20,1950,1843,55,52
2656,United Kingdom,3/18/20,2626,2490,71,65
2657,United Kingdom,3/19/20,2689,2487,137,65
2658,United Kingdom,3/2/20,40,32,0,8
2659,United Kingdom,3/3/20,51,43,0,8
2660,United Kingdom,3/4/20,85,77,0,8
2661,United Kingdom,3/5/20,115,106,1,8
2662,United Kingdom,3/6/20,163,153,2,8
2663,United Kingdom,3/7/20,206,186,2,18
2664,United Kingdom,3/8/20,273,252,3,18
2665,United Kingdom,3/9/20,321,299,4,18
2666,United Republic of Tanzania,3/16/20,1,1,0,0
2667,United Republic of Tanzania,3/17/20,1,1,0,0
2668,United Republic of Tanzania,3/18/20,3,3,0,0
2669,United Republic of Tanzania,3/19/20,6,6,0,0
2670,United States of America,1/22/20,1,1,0,0
2671,United States of America,1/23/20,1,1,0,0
2672,United States of America,1/24/20,2,2,0,0
2673,United States of America,1/25/20,2,2,0,0
2674,United States of America,1/26/20,5,5,0,0
2675,United States of America,1/27/20,5,5,0,0
2676,United States of America,1/28/20,5,5,0,0
2677,United States of America,1/29/20,5,5,0,0
2678,United States of America,1/30/20,5,5,0,0
2679,United States of America,1/31/20,7,7,0,0
2680,United States of America,2/1/20,8,8,0,0
2681,United States of America,2/10/20,11,8,0,3
2682,United States of America,2/11/20,12,9,0,3
2683,United States of America,2/12/20,12,9,0,3
2684,United States of America,2/13/20,13,10,0,3
2685,United States of America,2/14/20,13,10,0,3
2686,United States of America,2/15/20,13,10,0,3
2687,United States of America,2/16/20,13,10,0,3
2688,United States of America,2/17/20,13,10,0,3
2689,United States of America,2/18/20,13,10,0,3
2690,United States of America,2/19/20,13,10,0,3
2691,United States of America,2/2/20,8,8,0,0
2692,United States of America,2/20/20,13,10,0,3
2693,United States of America,2/21/20,15,10,0,5
2694,United States of America,2/22/20,15,10,0,5
2695,United States of America,2/23/20,15,10,0,5
2696,United States of America,2/24/20,15,10,0,5
2697,United States of America,2/25/20,15,9,0,6
2698,United States of America,2/26/20,15,9,0,6
2699,United States of America,2/27/20,16,10,0,6
2700,United States of America,2/28/20,16,9,0,7
2701,United States of America,2/29/20,24,16,1,7
2702,United States of America,2/3/20,11,11,0,0
2703,United States of America,2/4/20,11,11,0,0
2704,United States of America,2/5/20,11,11,0,0
2705,United States of America,2/6/20,11,11,0,0
2706,United States of America,2/7/20,11,11,0,0
2707,United States of America,2/8/20,11,11,0,0
2708,United States of America,2/9/20,11,8,0,3
2709,United States of America,3/1/20,30,22,1,7
2710,United States of America,3/10/20,890,854,28,8
2711,United States of America,3/11/20,1212,1168,36,8
2712,United States of America,3/12/20,1594,1542,40,12
2713,United States of America,3/13/20,2110,2051,47,12
2714,United States of America,3/14/20,2652,2586,54,12
2715,United States of America,3/15/20,3417,3342,63,12
2716,United States of America,3/16/20,4549,4447,85,17
2717,United States of America,3/17/20,6333,6208,108,17
2718,United States of America,3/18/20,7689,7571,118,0
2719,United States of America,3/19/20,13572,13372,200,0
2720,United States of America,3/2/20,53,40,6,7
2721,United States of America,3/3/20,73,59,7,7
2722,United States of America,3/4/20,104,86,11,7
2723,United States of America,3/5/20,172,153,12,7
2724,United States of America,3/6/20,217,196,14,7
2725,United States of America,3/7/20,335,311,17,7
2726,United States of America,3/8/20,451,423,21,7
2727,United States of America,3/9/20,516,487,22,7
2728,Uruguay,3/14/20,4,4,0,0
2729,Uruguay,3/15/20,4,4,0,0
2730,Uruguay,3/16/20,8,8,0,0
2731,Uruguay,3/17/20,29,29,0,0
2732,Uruguay,3/18/20,50,50,0,0
2733,Uruguay,3/19/20,79,79,0,0
2734,Uzbekistan,3/15/20,1,1,0,0
2735,Uzbekistan,3/16/20,6,6,0,0
2736,Uzbekistan,3/17/20,10,10,0,0
2737,Uzbekistan,3/18/20,15,15,0,0
2738,Uzbekistan,3/19/20,23,23,0,0
2739,Venezuela,3/14/20,2,2,0,0
2740,Venezuela,3/15/20,10,10,0,0
2741,Venezuela,3/16/20,17,17,0,0
2742,Venezuela,3/17/20,33,33,0,0
2743,Venezuela,3/18/20,36,36,0,0
2744,Venezuela,3/19/20,42,42,0,0
2745,Vietnam,1/23/20,2,2,0,0
2746,Vietnam,1/24/20,2,2,0,0
2747,Vietnam,1/25/20,2,2,0,0
2748,Vietnam,1/26/20,2,2,0,0
2749,Vietnam,1/27/20,2,2,0,0
2750,Vietnam,1/28/20,2,2,0,0
2751,Vietnam,1/29/20,2,2,0,0
2752,Vietnam,1/30/20,2,2,0,0
2753,Vietnam,1/31/20,2,2,0,0
2754,Vietnam,2/1/20,6,5,0,1
2755,Vietnam,2/10/20,14,13,0,1
2756,Vietnam,2/11/20,15,9,0,6
2757,Vietnam,2/12/20,15,9,0,6
2758,Vietnam,2/13/20,16,9,0,7
2759,Vietnam,2/14/20,16,9,0,7
2760,Vietnam,2/15/20,16,9,0,7
2761,Vietnam,2/16/20,16,9,0,7
2762,Vietnam,2/17/20,16,9,0,7
2763,Vietnam,2/18/20,16,9,0,7
2764,Vietnam,2/19/20,16,9,0,7
2765,Vietnam,2/2/20,6,5,0,1
2766,Vietnam,2/20/20,16,9,0,7
2767,Vietnam,2/21/20,16,2,0,14
2768,Vietnam,2/22/20,16,2,0,14
2769,Vietnam,2/23/20,16,2,0,14
2770,Vietnam,2/24/20,16,2,0,14
2771,Vietnam,2/25/20,16,0,0,16
2772,Vietnam,2/26/20,16,0,0,16
2773,Vietnam,2/27/20,16,0,0,16
2774,Vietnam,2/28/20,16,0,0,16
2775,Vietnam,2/29/20,16,0,0,16
2776,Vietnam,2/3/20,8,7,0,1
2777,Vietnam,2/4/20,8,7,0,1
2778,Vietnam,2/5/20,8,7,0,1
2779,Vietnam,2/6/20,10,9,0,1
2780,Vietnam,2/7/20,10,9,0,1
2781,Vietnam,2/8/20,13,12,0,1
2782,Vietnam,2/9/20,13,12,0,1
2783,Vietnam,3/1/20,16,0,0,16
2784,Vietnam,3/10/20,31,15,0,16
2785,Vietnam,3/11/20,38,22,0,16
2786,Vietnam,3/12/20,39,23,0,16
2787,Vietnam,3/13/20,47,31,0,16
2788,Vietnam,3/14/20,53,37,0,16
2789,Vietnam,3/15/20,56,40,0,16
2790,Vietnam,3/16/20,61,45,0,16
2791,Vietnam,3/17/20,66,50,0,16
2792,Vietnam,3/18/20,75,59,0,16
2793,Vietnam,3/19/20,85,69,0,16
2794,Vietnam,3/2/20,16,0,0,16
2795,Vietnam,3/3/20,16,0,0,16
2796,Vietnam,3/4/20,16,0,0,16
2797,Vietnam,3/5/20,16,0,0,16
2798,Vietnam,3/6/20,16,0,0,16
2799,Vietnam,3/7/20,18,2,0,16
2800,Vietnam,3/8/20,30,14,0,16
2801,Vietnam,3/9/20,30,14,0,16
2802,Zambia,3/18/20,2,2,0,0
2803,Zambia,3/19/20,2,2,0,0
2804,eSwatini,3/14/20,1,1,0,0
2805,eSwatini,3/15/20,1,1,0,0
2806,eSwatini,3/16/20,1,1,0,0
2807,eSwatini,3/17/20,1,1,0,0
2808,eSwatini,3/18/20,1,1,0,0
2809,eSwatini,3/19/20,1,1,0,0
